356,7,33
357,480,439
358,388,196
359,65,105
360,193,67
361,86,247
362,216,457
363,351,271
364,351,218
365,138,476
366,257,350
367,48,341
368,379,351
369,173,334
370,99,36
371,483,487
372,309,43
373,274,242
374,17,44
375,10,128
376,193,359
377,43,249
378,244,206
379,355,253
380,210,242
381,18,416
382,413,484
383,48,155
384,174,144
385,170,271
386,483,58
387,117,254
388,302,395
389,458,55
390,53,234
391,73,331
392,392,394
393,191,221
394,74,460
395,396,8
396,330,150
397,23,187
398,78,408
399,280,304
400,159,497
401,142,8
402,276,191
403,252,341
404,134,15
405,138,241
406,230,10
407,43,107
408,494,47
409,459,67
410,143,270
411,443,137
412,69,121
413,56,261
414,400,409
415,388,485
416,101,181
417,473,217
418,122,409
419,190,274
420,405,231
421,269,242
422,132,362
423,72,186
424,349,67
425,118,150
426,431,258
427,360,242
428,318,116
429,190,281
430,310,89
431,400,292
432,221,307
433,466,493
434,370,215
435,124,48
436,296,201
437,181,92
438,428,210
439,74,53
440,464,358
441,26,102
442,377,241
443,242,198
444,472,432
445,333,85
446,313,16
447,493,184
448,388,236
449,375,370
450,471,88
451,46,473
452,313,372
453,430,93
454,194,31
455,145,404
456,455,429
457,16,441
458,164,288
459,363,474
460,256,52
461,353,116
462,259,138
463,480,362
464,291,232
465,44,487
466,235,19
467,386,124
468,132,103
469,460,373
470,209,8
471,120,336
472,170,259
473,372,390
474,197,376
475,137,496
476,10,150
477,489,373
478,285,265
479,447,411
480,3,38
481,452,18
482,1,85
483,445,160
484,42,139
485,213,399
486,475,87
487,136,145
488,237,378
489,455,156
490,222,212
491,34,365
492,317,256
493,201,307
494,285,302
495,138,240
496,87,488
497,223,278
498,200,304
499,192,83
500,425,462
501,171,358
502,347,87
503,340,494
504,23,173
505,430,316
506,124,166
507,107,353
508,172,478
509,68,280
510,182,333
511,263,217
512,329,287
513,22,182
514,255,357
515,150,490
516,316,203
517,27,400
518,148,116
519,73,241
520,218,187
521,347,319
522,272,350
523,429,308
524,181,36
525,93,235
526,118,194
527,490,123
528,410,123
529,466,467
530,23,9
531,225,29
532,137,402
533,115,386
534,103,247
535,141,395
536,439,57
537,284,497
538,227,438
539,161,34
540,16,256
541,170,247
542,102,290
543,367,309
544,279,454
545,406,468
546,400,455
547,110,421
548,490,312
549,270,418
550,337,122
551,24,272
552,313,294
553,328,32
554,212,474
555,274,85
556,288,155
557,109,265
558,343,378
559,333,489
560,138,304
561,440,194
562,125,158
563,264,154
564,230,16
565,87,335
566,204,28
567,428,147
568,437,472
569,266,7
570,82,471
571,114,261
572,194,413
573,253,348
574,182,202
575,430,86
576,404,320
577,332,313
578,447,187
579,178,82
580,165,223
581,79,236
582,409,46
583,264,283
584,59,291
585,456,349
586,121,76
587,63,143
588,485,134
589,344,83
590,72,61
591,456,475
592,491,468
593,376,31
594,109,58
595,117,308
596,381,56
597,127,19
598,344,100
599,438,493
600,405,302
601,428,246
602,289,73
603,186,269
604,137,483
605,438,377
606,252,258
607,187,431
608,385,112
609,262,464
610,127,338
611,370,372
612,77,325
613,123,268
614,476,412
615,35,418
616,291,129
617,291,318
618,166,256
619,91,356
620,212,28
621,458,253
622,106,142
623,230,471
624,288,114
625,2,64
626,350,199
627,431,55
628,434,373
629,452,260
630,305,167
631,447,43
632,193,311
633,14,62
634,200,58
635,479,130
636,105,412
637,92,131
638,458,420
639,56,400
640,93,310
641,189,246
642,301,354
643,113,167
644,429,105
645,452,148
646,202,464
647,45,198
648,89,191
649,8,17
650,28,90
651,26,424
652,344,165
653,419,254
654,245,110
655,13,12
656,409,496
657,446,40
658,438,325
659,384,114
660,120,237
661,19,326
662,384,377
663,426,360
664,205,314
665,379,283
666,332,372
667,232,287
668,356,362
669,344,20
670,330,9
671,75,50
672,394,15
673,82,400
674,114,342
675,99,296
676,173,462
677,177,465
678,486,322
679,139,352
680,252,370
681,135,207
682,498,455
683,193,263
684,413,288
685,357,142
686,115,343
687,98,374
688,77,41
689,185,123
690,430,65
691,322,414
692,358,465
693,77,441
694,316,260
695,190,246
696,117,184
697,154,431
698,327,343
699,118,363
700,10,71
701,280,476
702,99,481
703,323,241
704,429,21
705,358,145
706,267,94
707,176,256
708,174,307
709,187,28
710,369,315
711,372,286
712,143,108
713,64,298
714,118,391
715,430,96
716,342,29
717,113,116
718,10,208
719,407,114
720,172,420
721,376,175
722,432,344
723,235,42
724,38,250
725,135,182
726,108,331
727,151,345
728,377,377
729,485,127
730,321,400
731,369,325
732,140,291
733,177,20
734,210,178
735,400,133
736,419,64
737,323,279
738,477,399
739,435,55
740,38,290
741,74,261
742,166,472
743,344,11
744,384,157
745,384,220
746,487,466
747,104,224
748,436,357
749,301,210
750,112,379
751,172,150
752,193,421
753,154,135
754,65,424
755,378,337
756,450,278
757,367,237
758,209,111
759,155,264
760,235,496
761,137,455
762,153,207
763,105,35
764,389,470
765,402,123
766,424,92
767,71,388
768,34,285
769,362,224
770,391,431
771,106,78
772,457,213
773,236,118
774,348,390
775,83,42
776,141,282
777,68,169
778,206,423
779,270,235
780,321,316
781,103,306
782,459,388
783,51,17
784,37,461
785,71,356
786,409,471
787,101,493
788,93,182
789,167,87
790,309,259
791,186,384
792,493,458
793,334,162
794,194,133
795,118,409
796,13,259
797,140,65
798,432,262
799,422,96
800,338,49
801,37,42
802,295,204
803,430,229
804,273,89
805,180,325
806,211,72
807,174,312
808,2,482
809,199,345
810,155,427
811,303,424
812,168,452
813,286,41
814,235,320
815,326,231
816,10,330
817,53,299
818,218,433
819,396,12
820,157,154
821,129,389
822,176,300
823,266,378
824,197,273
825,339,95
826,131,120
827,33,481
828,31,140
829,279,5
830,387,348
831,345,175
832,432,385
833,277,343
834,279,80
835,28,468
836,303,181
837,88,496
838,252,449
839,200,135
840,412,492
841,213,368
842,130,128
843,43,422
844,78,216
845,122,455
846,241,142
847,165,387
848,370,72
849,115,195
850,100,365
851,236,478
852,152,5
853,70,49
854,296,216
855,48,405
856,71,280
857,285,270
858,184,24
859,449,208
860,460,188
861,137,461
862,274,416
863,479,137
864,416,248
865,476,231
866,382,6
867,241,270
868,153,418
869,463,34
870,74,429
871,94,68
872,293,311
873,261,486
874,145,125
875,2,2
876,265,392
877,189,394
878,344,399
879,91,482
880,307,420
881,190,459
882,406,175
883,29,11
884,147,319
885,106,281
886,49,194
887,128,219
888,25,94
889,352,424
890,25,298
891,382,75
892,297,218
893,422,282
894,450,17
895,404,1
896,103,452
897,190,138
898,436,329
899,212,326
900,344,423
901,322,328
902,319,198
903,439,3
904,32,151
905,477,20
906,20,237
907,196,251
908,492,76
909,363,210
910,350,82
911,472,288
912,245,483
913,159,430
914,88,146
915,147,274
916,104,97
917,4,365
918,247,35
919,307,312
920,44,135
921,156,284
922,486,286
923,94,281
924,133,202
925,176,290
926,236,471
927,446,405
928,76,58
929,238,331
930,236,479
931,259,418
932,175,486
933,28,304
934,402,261
935,412,494
936,447,213
937,452,332
938,200,344
939,414,150
940,331,310
941,345,329
942,208,101
943,403,468
944,330,37
945,45,373
946,330,407
947,181,365
948,120,446
949,424,446
950,314,219
951,311,437
952,304,305
953,30,64
954,404,9
955,451,323
956,382,84
957,406,207
958,23,69
959,262,345
960,91,475
961,219,266
962,138,308
963,86,388
964,248,395
965,350,327
966,499,273
967,50,74
968,133,278
969,101,328
970,275,478
971,208,434
972,171,433
973,178,294
974,482,142
975,366,101
976,274,398
977,477,66
978,148,381
979,361,228
980,199,436
981,411,111
982,81,94
983,94,347
984,299,90
985,6,286
986,327,166
987,145,487
988,35,276
989,229,93
990,446,193
991,366,16
992,221,222
993,406,380
994,263,96
995,40,322
996,423,381
997,146,391
998,35,273
999,20,492
1000,493,481
1001,240,96
1002,297,225
1003,389,213
1004,352,421
1005,300,318
1006,1,275
1007,74,429
1008,268,476
1009,364,357
1010,433,420
1011,478,442
1012,260,284
1013,355,142
1014,266,395
1015,468,461
1016,102,7
1017,200,151
1018,126,183
1019,377,113
1020,342,153
1021,138,449
1022,206,447
1023,302,148
1024,122,435
1025,355,140
1026,138,385
1027,405,266
1028,171,488
1029,245,15
1030,275,390
1031,465,185
1032,89,390
1033,122,329
1034,96,125
1035,300,42
1036,5,487
1037,84,20
1038,387,110
1039,120,262
1040,205,113
1041,336,353
1042,61,71
1043,269,350
1044,230,222
1045,383,3
1046,478,78
1047,211,76
1048,363,284
1049,134,355
1050,269,489
1051,118,284
1052,268,125
1053,328,458
1054,160,263
1055,377,3
1056,133,312
1057,252,181
1058,375,237
1059,476,241
1060,180,334
1061,236,1
1062,82,55
1063,254,47
1064,447,401
1065,455,170
1066,241,43
1067,340,494
1068,325,454
1069,251,345
1070,224,26
1071,341,118
1072,470,3
1073,32,412
1074,351,36
1075,437,293
1076,29,218
1077,172,10
1078,341,53
1079,260,444
1080,427,56
1081,485,312
1082,455,214
1083,48,437
1084,34,295
1085,167,333
1086,373,71
1087,58,366
1088,301,474
1089,375,92
1090,4,30
1091,26,377
1092,115,451
1093,267,422
1094,338,286
1095,91,123
1096,435,297
1097,414,339
1098,287,93
1099,412,474
1100,64,370
1101,489,481
1102,97,345
1103,232,138
1104,335,380
1105,97,280
1106,157,330
1107,85,78
1108,305,464
1109,277,231
1110,205,89
1111,227,241
1112,169,311
1113,57,167
1114,139,203
1115,77,339
1116,105,226
1117,196,264
1118,248,445
1119,344,475
1120,214,311
1121,387,317
1122,43,468
1123,113,374
1124,312,233
1125,476,413
1126,145,398
1127,491,402
1128,236,165
1129,115,347
1130,402,105
1131,304,1
1132,178,27
1133,278,55
1134,51,267
1135,244,414
1136,390,372
1137,416,98
1138,80,217
1139,429,454
1140,474,62
1141,327,139
1142,133,408
1143,409,452
1144,32,338
1145,166,11
1146,51,67
1147,204,456
1148,367,380
1149,101,68
1150,427,183
1151,283,28
1152,455,35
1153,142,285
1154,216,203
1155,26,30
1156,48,431
1157,365,256
1158,341,40
1159,112,263
1160,47,411
1161,201,389
1162,2,440
1163,207,178
1164,232,440
1165,235,174
1166,265,5
1167,146,99
1168,53,46
1169,51,27
1170,369,186
1171,169,435
1172,412,371
1173,379,18
1174,331,461
1175,356,443
1176,329,467
1177,438,234
1178,357,336
1179,179,109
1180,190,62
1181,314,254
1182,106,47
1183,225,42
1184,271,357
1185,15,425
1186,438,396
1187,32,55
1188,65,228
1189,120,408
1190,190,394
1191,51,82
1192,323,110
1193,339,4
1194,393,40
1195,183,141
1196,51,337
1197,317,157
1198,187,1
1199,350,298
1200,32,364
1201,482,492
1202,35,239
1203,457,196
1204,7,140
1205,313,118
1206,389,220
1207,446,124
1208,26,26
1209,430,386
1210,193,13
1211,320,31
1212,434,51
1213,254,23
1214,330,116
1215,338,316
1216,453,462
1217,3,20
1218,35,161
1219,263,230
1220,427,4
1221,78,55
1222,152,250
1223,128,294
1224,155,105
1225,369,50
1226,156,222
1227,500,190
1228,325,120
1229,417,29
1230,27,173
1231,166,97
1232,389,70
1233,189,447
1234,284,399
1235,56,4
1236,469,104
1237,47,115
1238,320,496
1239,247,423
1240,128,489
1241,131,471
1242,129,364
1243,479,358
1244,486,213
1245,398,199
1246,83,453
1247,5,484
1248,263,181
1249,489,10
1250,343,250
1251,422,222
1252,477,278
1253,181,494
1254,439,331
1255,27,285
1256,441,92
1257,487,406
1258,35,170
1259,57,311
1260,262,38
1261,419,436
1262,350,390
1263,337,489
1264,451,456
1265,116,462
1266,298,170
1267,75,478
1268,37,264
1269,80,309
1270,380,247
1271,220,287
1272,100,306
1273,177,474
1274,278,100
1275,433,330
1276,384,217
1277,426,268
1278,418,189
1279,260,216
1280,76,461
1281,111,451
1282,360,152
1283,392,242
1284,312,72
1285,187,429
1286,475,331
1287,485,360
1288,126,18
1289,378,206
1290,453,206
1291,383,42
1292,86,252
1293,359,153
1294,404,108
1295,443,97
1296,129,364
1297,63,69
1298,308,140
1299,160,316
1300,111,407
1301,176,227
1302,385,427
1303,210,345
1304,58,382
1305,35,25
1306,281,28
1307,6,343
1308,308,288
1309,473,86
1310,479,383
1311,370,353
1312,143,307
1313,273,26
1314,420,453
1315,248,373
1316,97,348
1317,157,497
1318,284,61
1319,44,200
1320,333,83
1321,246,123
1322,485,134
1323,347,296
1324,386,81
1325,361,378
1326,120,362
1327,39,460
1328,479,393
1329,271,440
1330,25,321
1331,7,411
1332,464,170
1333,467,118
1334,309,352
1335,355,338
1336,72,449
1337,452,35
1338,405,21
1339,467,344
1340,452,264
1341,428,167
1342,426,128
1343,360,7
1344,231,382
1345,4,178
1346,75,357
1347,69,12
1348,415,68
1349,261,393
1350,431,454
1351,130,219
1352,365,359
1353,212,390
1354,461,428
1355,247,47
1356,244,146
1357,400,20
1358,190,155
1359,244,482
1360,475,39
1361,90,470
1362,398,414
1363,146,113
1364,85,350
1365,119,129
1366,134,450
1367,454,380
1368,439,485
1369,140,333
1370,139,500
1371,86,231
1372,365,476
1373,116,339
1374,88,318
1375,167,279
1376,251,242
1377,195,163
1378,458,36
1379,463,29
1380,160,21
1381,261,371
1382,453,351
1383,320,264
1384,263,59
1385,497,303
1386,444,290
1387,316,184
1388,264,97
1389,390,191
1390,3,473
1391,343,302
1392,10,285
1393,263,205
1394,249,307
1395,296,299
1396,473,163
1397,160,440
1398,217,435
1399,465,143
1400,200,428
1401,89,55
1402,354,424
1403,227,23
1404,158,165
1405,273,476
1406,411,492
1407,265,484
1408,208,235
1409,341,153
1410,398,133
1411,48,51
1412,30,87
1413,289,184
1414,281,397
1415,13,196
1416,72,385
1417,309,313
1418,14,358
1419,346,129
1420,435,222
1421,213,425
1422,264,458
1423,340,191
1424,154,451
1425,420,228
1426,260,169
1427,164,425
1428,23,128
1429,298,270
1430,439,22
1431,219,478
1432,54,116
1433,111,17
1434,399,380
1435,457,183
1436,345,120
1437,136,236
1438,126,23
1439,64,197
1440,380,248
1441,452,93
1442,294,120
1443,498,259
1444,467,498
1445,78,34
1446,279,308
1447,496,361
1448,79,200
1449,192,491
1450,397,190
1451,28,353
1452,4,44
1453,65,286
1454,89,179
1455,438,387
1456,54,68
1457,81,336
1458,90,416
1459,174,265
1460,202,429
1461,304,347
1462,403,136
1463,493,363
1464,318,295
1465,427,60
1466,36,161
1467,446,369
1468,205,270
1469,270,282
1470,432,471
1471,80,3
1472,479,315
1473,41,476
1474,486,73
1475,333,243
1476,133,63
1477,369,188
1478,415,275
1479,474,42
1480,425,338
1481,85,101
1482,61,34
1483,499,347
1484,406,231
1485,363,209
1486,410,277
1487,313,62
1488,264,496
1489,399,449
1490,323,27
1491,47,389
1492,245,494
1493,379,356
1494,331,397
1495,250,471
1496,234,240
1497,500,140
1498,399,246
1499,115,268
1500,158,226
1501,145,30
1502,361,414
1503,185,39
1504,483,207
1505,308,393
1506,355,497
1507,462,254
1508,97,491
1509,181,214
1510,407,237
1511,423,269
1512,458,412
1513,286,327
1514,141,137
1515,47,466
1516,474,331
1517,329,105
1518,417,445
1519,316,248
1520,379,48
1521,440,343
1522,22,139
1523,203,10
1524,379,67
1525,112,254
1526,111,261
1527,52,84
1528,351,202
1529,120,420
1530,491,99
1531,268,328
1532,46,152
1533,461,94
1534,231,402
1535,433,271
1536,80,34
1537,104,296
1538,268,62
1539,60,282
1540,163,97
1541,328,488
1542,228,293
1543,325,260
1544,408,249
1545,148,170
1546,50,203
1547,181,164
1548,418,119
1549,406,367
1550,238,37
1551,201,300
1552,293,465
1553,11,489
1554,297,330
1555,379,270
1556,193,176
1557,46,302
1558,136,200
1559,343,25
1560,77,431
1561,395,267
1562,222,80
1563,204,172
1564,292,384
1565,476,296
1566,332,94
1567,182,301
1568,363,136
1569,145,228
1570,477,13
1571,79,48
1572,447,373
1573,302,125
1574,157,417
1575,18,102
1576,209,430
1577,117,91
1578,144,153
1579,53,306
1580,460,165
1581,374,478
1582,356,151
1583,359,330
1584,392,218
1585,160,67
1586,131,336
1587,375,260
1588,96,159
1589,497,465
1590,312,441
1591,357,99
1592,193,88
1593,30,192
1594,119,285
1595,496,437
1596,463,439
1597,364,427
1598,294,153
1599,494,15
1600,256,207
1601,393,317
1602,217,368
1603,396,21
1604,418,55
1605,192,219
1606,108,266
1607,136,83
1608,133,261
1609,216,221
1610,120,496
1611,51,345
1612,126,175
1613,263,11
1614,378,452
1615,120,379
1616,30,276
1617,467,284
1618,237,193
1619,361,316
1620,171,237
1621,466,338
1622,450,307
1623,474,492
1624,459,215
1625,445,332
1626,357,77
1627,416,128
1628,378,442
1629,492,328
1630,239,404
1631,114,69
1632,297,215
1633,390,94
1634,58,202
1635,460,493
1636,217,449
1637,303,316
1638,35,483
1639,469,410
1640,214,235
1641,337,176
1642,203,417
1643,482,91
1644,187,50
1645,190,453
1646,51,257
1647,318,406
1648,238,74
1649,18,258
1650,86,283
1651,214,327
1652,318,114
1653,144,88
1654,445,98
1655,37,372
1656,442,474
1657,327,150
1658,482,225
1659,54,466
1660,209,243
1661,131,392
1662,34,220
1663,220,65
1664,103,121
1665,330,29
1666,120,246
1667,4,417
1668,30,353
1669,353,13
1670,414,426
1671,10,42
1672,45,52
1673,388,245
1674,284,492
1675,105,382
1676,84,463
1677,129,79
1678,319,250
1679,240,51
1680,192,377
1681,178,389
1682,116,264
1683,365,227
1684,438,482
1685,20,206
1686,155,483
1687,432,207
1688,434,75
1689,167,363
1690,170,161
1691,26,293
1692,261,161
1693,273,229
1694,89,231
1695,232,229
1696,258,247
1697,237,181
1698,95,4
1699,376,91
1700,404,211
1701,102,219
1702,361,156
1703,215,444
1704,129,399
1705,244,211
1706,447,229
1707,450,363
1708,414,154
1709,58,125
1710,161,228
1711,431,144
1712,225,101
1713,369,89
1714,332,404
1715,117,460
1716,123,107
1717,83,440
1718,406,11
1719,8,325
1720,434,145
1721,313,279
1722,27,44
1723,253,90
1724,144,95
1725,380,429
1726,391,214
1727,118,394
1728,186,269
1729,381,335
1730,465,295
1731,223,385
1732,395,463
1733,328,350
1734,327,321
1735,217,376
1736,247,194
1737,393,472
1738,144,39
1739,65,107
1740,288,389
1741,451,174
1742,10,296
1743,462,34
1744,160,101
1745,406,411
1746,406,172
1747,432,275
1748,390,147
1749,166,97
1750,71,169
1751,252,394
1752,171,468
1753,212,278
1754,427,238
1755,171,183
1756,68,113
1757,28,127
1758,260,219
1759,314,427
1760,409,375
1761,276,33
1762,82,55
1763,128,476
1764,180,482
1765,80,75
1766,123,324
1767,52,444
1768,47,312
1769,302,52
1770,56,276
1771,115,348
1772,401,146
1773,239,143
1774,369,211
1775,158,471
1776,162,189
1777,322,311
1778,44,371
1779,49,415
1780,234,280
1781,11,113
1782,213,82
1783,331,134
1784,134,40
1785,418,470
1786,380,377
1787,362,205
1788,209,104
1789,32,90
1790,429,1
1791,297,303
1792,33,494
1793,203,63
1794,12,52
1795,385,465
1796,392,28
1797,394,338
1798,469,18
1799,272,113
1800,351,357
1801,382,54
1802,157,68
1803,424,124
1804,28,495
1805,284,293
1806,51,406
1807,192,493
1808,51,64
1809,163,326
1810,109,148
1811,228,254
1812,232,81
1813,162,89
1814,234,388
1815,186,471
1816,220,111
1817,470,33
1818,249,236
1819,329,312
1820,228,452
1821,445,313
1822,386,184
1823,35,61
1824,330,253
1825,59,105
1826,199,47
1827,363,71
1828,483,6
1829,181,465
1830,224,287
1831,90,80
1832,145,134
1833,357,212
1834,236,225
1835,455,324
1836,474,252
1837,424,14
1838,266,137
1839,325,440
1840,366,259
1841,362,48
1842,318,388
1843,28,479
1844,290,293
1845,192,394
1846,155,406
1847,84,282
1848,17,460
1849,379,500
1850,457,161
1851,243,234
1852,147,497
1853,294,366
1854,276,274
1855,161,21
1856,238,163
1857,284,347
1858,141,367
1859,272,84
1860,348,161
1861,323,115
1862,357,394
1863,451,264
1864,212,222
1865,431,156
1866,467,53
1867,111,372
1868,42,288
1869,415,20
1870,118,247
1871,498,140
1872,93,372
1873,260,209
1874,21,246
1875,90,173
1876,418,49
1877,308,360
1878,65,199
1879,481,249
1880,433,38
1881,409,181
1882,288,444
1883,196,324
1884,46,195
1885,480,146
1886,62,407
1887,121,287
1888,278,275
1889,409,334
1890,81,355
1891,205,428
1892,127,281
1893,457,45
1894,217,146
1895,279,31
1896,96,64
1897,283,251
1898,228,400
1899,453,110
1900,476,135
1901,214,482
1902,244,450
1903,240,385
1904,137,159
1905,112,339
1906,420,26
1907,253,191
1908,15,223
1909,67,232
1910,361,105
1911,102,321
1912,238,385
1913,474,25
1914,204,407
1915,400,391
1916,438,430
1917,229,71
1918,324,184
1919,113,76
1920,350,40
1921,66,149
1922,94,274
1923,263,47
1924,384,344
1925,285,487
1926,231,177
1927,348,84
1928,363,97
1929,164,480
1930,171,157
1931,266,281
1932,485,222
1933,64,484
1934,441,450
1935,6,377
1936,446,191
1937,158,89
1938,119,144
1939,343,41
1940,218,302
1941,216,283
1942,357,250
1943,103,376
1944,276,170
1945,269,135
1946,460,219
1947,304,210
1948,170,328
1949,486,473
1950,436,429
1951,75,106
1952,456,338
1953,175,400
1954,382,349
1955,111,307
1956,368,255
1957,340,133
1958,250,385
1959,477,448
1960,71,288
1961,228,194
1962,279,461
1963,312,41
1964,129,194
1965,117,427
1966,378,412
1967,152,163
1968,388,187
1969,269,407
1970,468,312
1971,450,287
1972,280,30
1973,75,257
1974,26,289
1975,478,417
1976,143,265
1977,498,452
1978,491,304
1979,165,52
1980,418,136
1981,211,315
1982,360,337
1983,56,478
1984,363,79
1985,87,114
1986,29,236
1987,212,350
1988,358,425
1989,14,214
1990,327,324
1991,484,329
1992,305,174
1993,247,184
1994,407,359
1995,279,6
1996,320,68
1997,251,488
1998,363,177
1999,311,101
2000,108,204
2001,61,498
2002,122,462
2003,311,15
2004,214,38
2005,378,178
2006,228,264
2007,217,444
2008,95,71
2009,350,341
2010,318,19
2011,70,399
2012,433,106
2013,452,239
2014,275,149
2015,182,85
2016,165,228
2017,37,88
2018,226,361
2019,241,178
2020,461,314
2021,462,125
2022,462,116
2023,167,296
2024,405,121
2025,265,170
2026,213,262
2027,242,100
2028,375,59
2029,20,258
2030,47,182
2031,206,63
2032,214,499
2033,7,82
2034,120,293
2035,252,105
2036,412,373
2037,355,267
2038,17,315
2039,427,144
2040,416,274
2041,247,199
2042,331,232
2043,87,18
2044,166,123
2045,292,359
2046,452,499
2047,149,487
2048,93,339
2049,3,491
2050,411,77
2051,500,413
2052,59,484
2053,254,486
2054,232,8
2055,417,175
2056,322,219
2057,432,193
2058,38,495
2059,269,337
2060,147,412
2061,11,18
2062,256,101
2063,234,477
2064,99,293
2065,155,95
2066,300,59
2067,334,227
2068,294,340
2069,469,323
2070,499,163
2071,387,437
2072,390,181
2073,161,187
2074,183,188
2075,309,275
2076,39,18
2077,478,407
2078,316,389
2079,29,164
2080,341,348
2081,445,3
2082,21,28
2083,67,263
2084,218,118
2085,264,123
2086,341,308
2087,152,297
2088,87,176
2089,335,287
2090,434,147
2091,121,282
2092,497,415
2093,248,424
2094,199,11
2095,500,352
2096,5,345
2097,132,118
2098,164,242
2099,53,357
2100,185,306
2101,403,389
2102,72,160
2103,45,84
2104,124,35
2105,475,265
2106,422,327
2107,177,182
2108,239,346
2109,359,491
2110,64,143
2111,136,100
2112,75,259
2113,243,100
2114,9,289
2115,262,2
2116,83,140
2117,478,386
2118,332,20
2119,387,200
2120,272,461
2121,41,195
2122,324,261
2123,478,319
2124,123,2
2125,125,207
2126,328,435
2127,391,55
2128,138,87
2129,394,280
2130,368,51
2131,216,101
2132,344,82
2133,31,450
2134,208,467
2135,26,259
2136,76,95
2137,146,263
2138,373,275
2139,222,49
2140,332,345
2141,200,126
2142,22,192
